,ISO3,Code,Region,Year,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,N2O Emissions,CH4 Emissions,Fluoride Emissions,Poverty Headcount Ratio,CountryCode,LongName,Continent,IncomeGroup
2561,MLT,MLT,Malta,2004,5.608657032437872,0.583354636,14.76106257,1.73050892,12.90238481,,,4.590056548,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2562,MLT,MLT,Malta,2003,5.513117732772565,0.592132762,14.76390752,1.633080524,12.89566853,,,4.465908119,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2563,MLT,MLT,Malta,2002,5.645654407913609,0.506142676,14.64807571,1.45772271,12.8890912,,,4.338597077,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2564,MLT,MLT,Malta,2001,5.637054648404806,0.4513431,14.72627646,1.365484512,12.88163614,,,4.135166557,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2565,MLT,MLT,Malta,2000,5.65065268545926,0.4491502,14.5404088,1.375591813,12.85150696,4.21508618,5.441551535,3.912023005,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2566,MLT,MLT,Malta,1999,5.4908057891888085,0.416075287,14.66859734,1.363012412,12.8462409,,,3.668676747,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2567,MLT,MLT,Malta,1998,5.454322937656555,0.342170258,14.57874102,1.337529337,12.84136823,,,3.380994674,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2568,MLT,MLT,Malta,1997,5.554626780799899,0.310421559,14.74091801,1.29018667,12.83531044,,,3.058707073,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2569,MLT,MLT,Malta,1996,5.621101671046801,0.293415604,14.6254941,1.300689593,12.8284942,,,2.701361213,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2570,MLT,MLT,Malta,1995,5.632010649189773,0.323531725,14.57015727,1.280845896,12.82242787,,,2.181546765,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2571,MLT,MLT,Malta,1994,5.625483618869975,0.268499253,14.70691621,1.098113628,12.81567788,,,1.413423029,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2572,MLT,MLT,Malta,1993,5.467247681894145,0.254642218,14.79743022,0.996651456,12.80684134,,,0.488580015,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2573,MLT,MLT,Malta,1992,5.5348186328987055,0.247641023,14.52969441,1.105900542,12.7973532,,,-0.946749939,,MLT,Republic of Malta,Middle East & North Africa,High income: nonOECD
2574,OMN,OMN,Oman,2013,9.10104787821768,3.1264534712770007,17.9293945592568,4.377716326341451,15.178257850108091,,,,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2575,OMN,OMN,Oman,2012,9.059602232051398,3.013523075,17.8964948512637,4.350242707,15.08110288,,,5.91539311,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2576,OMN,OMN,Oman,2011,8.918665826008423,2.846710087,17.98765781,4.241642921,14.98178243,,,5.91539311,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2577,OMN,OMN,Oman,2010,8.966908241597157,2.706849481,17.84606507,4.071440128,14.89519382,7.025004839,9.712762787,5.91539311,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2578,OMN,OMN,Oman,2009,8.476504069431964,2.596270609,17.46530687,3.879257984,14.83149204,,,5.803326105,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2579,OMN,OMN,Oman,2008,8.375698088989791,2.485678019,17.46368496,4.109320726,14.79093058,6.408199247,9.65594244,5.619784734,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2580,OMN,OMN,Oman,2007,8.365287602980555,2.339589891,17.61303632,3.739698652,14.76861526,,,5.505331536,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2581,OMN,OMN,Oman,2006,8.232390567412548,2.348131908,17.49443058,3.61673515,14.75292696,,,5.347107531,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2582,OMN,OMN,Oman,2005,8.06601511073166,2.206074193,17.21314774,3.436626455,14.7345539,6.3924195,9.585078195,5.164785974,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2583,OMN,OMN,Oman,2004,8.291239928051489,2.160445326,17.14723438,3.2093744,14.71086117,,,4.890349128,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2584,OMN,OMN,Oman,2003,8.084003947654578,2.057579295,17.29337915,3.074257383,14.68474113,,,4.513054897,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2585,OMN,OMN,Oman,2002,8.343470488071826,2.028542906,17.0530504,3.00284606,14.65845739,,,4.075841091,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2586,OMN,OMN,Oman,2001,8.218542091512383,1.988011325,16.82543386,2.967950703,14.63641179,,,3.5085559,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2587,OMN,OMN,Oman,2000,8.111017719859689,1.90434383,16.90179886,2.970794515,14.62171987,6.235586505,9.242449318,2.258633205,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2588,OMN,OMN,Oman,1999,7.7639882362637165,1.863459783,16.84600888,2.754306895,14.61548363,,,2.57261223,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2589,OMN,OMN,Oman,1998,7.6921217742643675,1.856610442,16.62251109,2.6451369,14.61523242,,,2.468099531,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2590,OMN,OMN,Oman,1997,7.702577851761689,1.763359995,16.55543022,2.762377476,14.61643354,,,9.729015111,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2591,OMN,OMN,Oman,1996,7.918390131931789,1.696349284,16.53049486,2.726398403,14.61291324,,,9.704764016,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2592,OMN,OMN,Oman,1995,7.846540566849006,1.652114187,16.58160606,2.624857046,14.60026288,,,9.679838874,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2593,OMN,OMN,Oman,1994,7.793580829062492,1.61720765,16.54375926,2.558687932,14.57610094,,,9.654217533,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2594,OMN,OMN,Oman,1993,7.671539871064813,1.562765504,16.41507611,2.525177136,14.5412527,,,9.628038352,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2595,OMN,OMN,Oman,1992,7.586898877742713,1.428635202,16.30698708,2.5219034,14.49856397,,,9.601201019,,OMN,Sultanate of Oman,Middle East & North Africa,High income: nonOECD
2596,MDV,MDV,Maldives,2013,,-1.2665931663076033,13.863120978891178,0.8328409325094943,12.881564890851399,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2597,MDV,MDV,Maldives,2012,,-1.320132159,13.890708935410007,0.748193592,12.86099861,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2598,MDV,MDV,Maldives,2011,,-1.399825495,13.91423943,0.771491582,12.84000047,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2599,MDV,MDV,Maldives,2010,,-1.499283904,13.88730178,0.758047301,12.81311713,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2600,MDV,MDV,Maldives,2009,,-1.345421168,13.88045244,0.685437357,12.79385931,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2601,MDV,MDV,Maldives,2008,,-1.408049293,13.82390027,0.637440758,12.79939949,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2602,MDV,MDV,Maldives,2007,,-1.54210642,13.72859009,0.43306637,12.7628272,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2603,MDV,MDV,Maldives,2006,,-1.686859059,13.69606689,0.264957673,12.71589777,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2604,MDV,MDV,Maldives,2005,,-1.821208877,13.4594026,-0.007554476,12.6791964,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2605,MDV,MDV,Maldives,2004,,-1.969690678,13.56371544,0.072883752,12.65075847,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2606,MDV,MDV,Maldives,2003,,-2.089976844,13.30087937,-0.051432607,12.62478298,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2607,MDV,MDV,Maldives,2002,,-2.209641347,13.44357113,-0.188451246,12.60148742,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2608,MDV,MDV,Maldives,2001,,-2.28897809,13.26337497,-0.220094691,12.58450908,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2609,MDV,MDV,Maldives,2000,,-2.395358493,13.11978405,-0.471064762,12.56374709,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2610,MDV,MDV,Maldives,1999,,-2.514417853,13.05131625,-0.52892212,12.54254488,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2611,MDV,MDV,Maldives,1998,,-2.63652055,12.71798867,-0.616007637,12.5098741,,,,,MDV,Republic of Maldives,South Asia,Upper middle income
2612,MDV,MDV,Maldives,1997,,-2.775633352,12.81229935,-0.676833764,12.48370438,,,1.346627949,,MDV,Republic of Maldives,South Asia,Upper middle income
2613,MDV,MDV,Maldives,1996,,-2.902788528,12.67303729,-0.797658439,12.47609978,,,1.352393672,,MDV,Republic of Maldives,South Asia,Upper middle income
2614,MDV,MDV,Maldives,1995,,-2.991341925,12.52461728,-0.918821544,12.44901882,,,1.35812377,,MDV,Republic of Maldives,South Asia,Upper middle income
2615,MDV,MDV,Maldives,1994,,-3.219125856,12.30147373,-1.033149367,12.40901349,,,1.363821221,,MDV,Republic of Maldives,South Asia,Upper middle income
2616,MDV,MDV,Maldives,1993,,-3.342739812,12.28466661,-1.13218983,12.39669301,,,1.369486395,,MDV,Republic of Maldives,South Asia,Upper middle income
2617,MDV,MDV,Maldives,1992,,-3.648121462,12.44123567,-1.255780762,12.36307639,,,1.375122184,,MDV,Republic of Maldives,South Asia,Upper middle income
2618,MEX,MEX,Mexico,2013,10.559493821315279,5.453292092470316,20.007058975886498,7.139592658002445,18.633694028945992,,,,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2619,MEX,MEX,Mexico,2012,10.597516119420378,5.455308295,19.991134650895717,7.078730113,18.6201131,,,10.10463495,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2620,MEX,MEX,Mexico,2011,10.569774471266243,5.455022951,19.96087306,7.064832151,18.6060416,,,10.10463495,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2621,MEX,MEX,Mexico,2010,10.674300860261347,5.358454387,19.91372818,6.95809467,18.59141494,10.67207378,11.66012058,10.10463495,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2622,MEX,MEX,Mexico,2009,10.338406608548295,5.319992994,19.92603575,6.797173537,18.57610728,,,10.756016,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2623,MEX,MEX,Mexico,2008,10.339899716949185,5.331405032,19.97775419,7.002222489,18.56020632,10.68228247,11.65372513,10.55177334,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2624,MEX,MEX,Mexico,2007,10.341455074337071,5.311874699,19.94426961,6.950235041,18.54413101,,,10.50740453,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2625,MEX,MEX,Mexico,2006,10.187280189085767,5.282712288,19.91423888,6.873925382,18.52848399,,,10.78847129,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2626,MEX,MEX,Mexico,2005,10.067998788121546,5.261741449,19.89186278,6.764284925,18.51369653,10.68242245,11.63820301,11.06735842,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2627,MEX,MEX,Mexico,2004,10.19507643212877,5.219797832,19.83596926,6.646737969,18.50002618,,,9.791141584,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2628,MEX,MEX,Mexico,2003,10.014452445975312,5.151922334,19.82166312,6.569880024,18.48729603,,,10.93654569,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2629,MEX,MEX,Mexico,2002,10.297230791446818,5.159885816,19.78641337,6.6087554,18.47496339,,,10.36403726,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2630,MEX,MEX,Mexico,2001,10.286826712866567,5.143764331,19.79600591,6.585762704,18.4622023,,,10.00627426,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2631,MEX,MEX,Mexico,2000,10.302318357080472,5.122215786,19.76226127,6.527443137,18.44837947,10.67384343,11.53970565,10.85020467,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2632,MEX,MEX,Mexico,1999,10.092343456991307,5.059839849,19.76252008,6.362096087,18.4332669,,,10.58807067,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2633,MEX,MEX,Mexico,1998,9.994339534240384,5.007150563,19.73993569,6.218620574,18.41699696,,,11.86262413,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2634,MEX,MEX,Mexico,1997,9.9654540141166,4.974017574,19.69896378,6.174940952,18.39972086,,,10.63557437,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2635,MEX,MEX,Mexico,1996,10.133321529004178,4.889536768,19.64880565,5.984953743,18.38174977,,,10.82861883,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2636,MEX,MEX,Mexico,1995,10.16226863320485,4.829345205,19.60941353,5.840039094,18.36333704,,,10.70454187,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2637,MEX,MEX,Mexico,1994,10.121122497659211,4.794492182,19.66809796,6.267805241,18.34448698,,,10.71056529,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2638,MEX,MEX,Mexico,1993,9.932819522573368,4.721888744,19.61595998,6.222502485,18.3251286,,,10.77504421,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2639,MEX,MEX,Mexico,1992,9.874611193787274,4.683639349,19.61065263,5.896079854,18.3053826,,,10.60482708,,MEX,United Mexican States,Latin America & Caribbean,Upper middle income
2640,MYS,MYS,Malaysia,2013,9.580323486231178,4.831944577816073,19.281503158145583,5.746711359805206,17.198726301322935,,,,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2641,MYS,MYS,Malaysia,2012,9.55944394170148,4.775317942,19.203244470928308,5.721176359,17.18356265,,,8.259923925,1.7,MYS,Malaysia,East Asia & Pacific,Upper middle income
2642,MYS,MYS,Malaysia,2011,9.385546775543526,4.738135256,19.23468556,5.66832238,17.16797172,,,8.259923925,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2643,MYS,MYS,Malaysia,2010,9.527853346897334,4.701461793,19.22978299,5.511546029,17.15197384,9.616471925,10.42224563,8.259923925,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2644,MYS,MYS,Malaysia,2009,9.139005294176018,4.635573389,19.13339134,5.309511404,17.13553465,,,10.10112046,3.8,MYS,Malaysia,East Asia & Pacific,Upper middle income
2645,MYS,MYS,Malaysia,2008,9.115243586456522,4.430883582,19.15419187,5.442368008,17.11863264,9.529928005,10.46658869,9.076253396,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2646,MYS,MYS,Malaysia,2007,9.090268896198495,4.405786007,19.05261418,5.265548855,17.1013198,,,9.446676517,3.6,MYS,Malaysia,East Asia & Pacific,Upper middle income
2647,MYS,MYS,Malaysia,2006,8.9958461757515,4.320852846,18.95511065,5.091858366,17.08367349,,,9.721971671,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2648,MYS,MYS,Malaysia,2005,8.810489923440555,4.235932952,18.99376423,4.966566034,17.06573481,9.638453728,10.5050785,10.0234593,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2649,MYS,MYS,Malaysia,2004,8.917664315805451,4.264084805,18.93549367,4.826309625,17.04758,,,9.424314008,5.7,MYS,Malaysia,East Asia & Pacific,Upper middle income
2650,MYS,MYS,Malaysia,2003,8.636020104176623,4.22424968,18.89234696,4.702318389,17.02914961,,,8.897069686,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2651,MYS,MYS,Malaysia,2002,8.966454367765806,4.159654036,18.72174007,4.613589904,17.01017471,,,9.755723932,6.0,MYS,Malaysia,East Asia & Pacific,Upper middle income
2652,MYS,MYS,Malaysia,2001,8.856812871179967,4.107268027,18.73342191,4.530273644,16.99026575,,,8.979019729,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2653,MYS,MYS,Malaysia,2000,8.799399187623655,4.099790705,18.65656815,4.541052629,16.96913298,9.468410816,10.28335105,8.545572658,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2654,MYS,MYS,Malaysia,1999,8.484066415831148,4.03177743,18.49703492,4.371321525,16.94658541,,,8.459502636,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2655,MYS,MYS,Malaysia,1998,8.4056763797938,3.958734821,18.5533455,4.2791016,16.92270048,,,11.4873161,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2656,MYS,MYS,Malaysia,1997,8.331196904664928,3.924228218,18.64239137,4.606857232,16.89779316,,,11.5068502,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2657,MYS,MYS,Malaysia,1996,8.394441472307111,3.769814072,18.64681765,4.613648041,16.87237937,,,11.49728028,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2658,MYS,MYS,Malaysia,1995,8.268701753360087,3.669084827,18.61239151,4.48675206,16.8468693,,,11.71330462,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2659,MYS,MYS,Malaysia,1994,8.142429281574369,3.527360025,18.35892107,4.310546676,16.82148975,,,11.58574981,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2660,MYS,MYS,Malaysia,1993,7.908357937694666,3.358115892,18.33428014,4.203115975,16.79616787,,,11.68234717,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2661,MYS,MYS,Malaysia,1992,7.751189232391837,3.25794268,18.1369665,4.080105062,16.7706656,,,11.84641666,,MYS,Malaysia,East Asia & Pacific,Upper middle income
2662,MOZ,MOZ,Mozambique,2013,6.816268992611658,2.430367743217628,15.206551635579286,2.749211518139091,17.09141603282716,,,,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2663,MOZ,MOZ,Mozambique,2012,6.78133140358052,2.423385793,14.9535412966447,2.704908394,17.06328197,,,12.80560671,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2664,MOZ,MOZ,Mozambique,2011,6.5480994547335944,2.381488691,15.00395289,2.583611065,17.03506299,,,12.80560671,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2665,MOZ,MOZ,Mozambique,2010,6.613294453151119,2.351361924,14.87153819,2.318985232,17.00686952,7.703955315,9.187317365,12.80560671,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2666,MOZ,MOZ,Mozambique,2009,6.158116063443699,2.227885253,14.75963706,2.372729537,16.97878128,,,12.58584039,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2667,MOZ,MOZ,Mozambique,2008,6.088828307673759,2.22950029,14.66546745,2.400278563,16.95078158,7.665519103,9.049866409,12.76503393,54.7,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2668,MOZ,MOZ,Mozambique,2007,6.111940611638093,2.306499422,14.68717373,2.218435697,16.92276797,,,12.62496816,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2669,MOZ,MOZ,Mozambique,2006,5.942260799551686,2.254213841,14.49869831,1.959518678,16.894566,,,12.57240149,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2670,MOZ,MOZ,Mozambique,2005,5.665144757523543,2.209234392,14.41571919,1.883809086,16.86604707,9.141258211,9.528757739,12.68888051,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2671,MOZ,MOZ,Mozambique,2004,5.724056568919362,2.176822304,14.46862085,1.740113699,16.83706451,,,12.5398441,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2672,MOZ,MOZ,Mozambique,2003,5.470954616872032,2.097500002,14.46671063,1.540344435,16.80766123,,,12.7115321,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2673,MOZ,MOZ,Mozambique,2002,5.677887754029126,1.752103461,14.2778669,1.435401829,16.77813657,,,12.33747365,54.1,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2674,MOZ,MOZ,Mozambique,2001,5.69492682255845,1.946247235,14.27323726,1.404882903,16.7489608,,,12.50686071,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2675,MOZ,MOZ,Mozambique,2000,5.619678466602448,1.422954105,14.11521211,1.460958969,16.72047181,9.170580313,9.470417407,12.16054533,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2676,MOZ,MOZ,Mozambique,1999,5.257534243830857,0.676509539,13.98787268,1.512107059,16.69325099,,,12.11351099,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2677,MOZ,MOZ,Mozambique,1998,5.059889596866066,-0.242071561,13.94047044,1.464290517,16.66722095,,,12.53544042,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2678,MOZ,MOZ,Mozambique,1997,4.922643432156499,-0.126697653,13.93397692,1.337635862,16.64121911,,,9.527672747,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2679,MOZ,MOZ,Mozambique,1996,5.31358274888024,-0.252314929,13.85610341,1.176103855,16.61344881,,,9.564525519,69.4,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2680,MOZ,MOZ,Mozambique,1995,5.267134484742004,-0.214431611,13.92086197,0.809503149,16.58265329,,,9.683475966,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2681,MOZ,MOZ,Mozambique,1994,5.3406045347519155,-0.109814866,13.88388297,0.771390474,16.54747681,,,9.676596864,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2682,MOZ,MOZ,Mozambique,1993,4.7891935611849945,0.076961041,13.89070894,0.706877742,16.50850648,,,9.56596986,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2683,MOZ,MOZ,Mozambique,1992,4.6871253645401225,-0.397496938,13.81660096,0.677475748,16.46903326,,,9.993828031,,MOZ,Republic of Mozambique,Sub-Saharan Africa,Low income
2684,MWI,MWI,Malawi,2013,5.622733551855471,0.542614946255398,14.056453948018186,1.3097876499536507,16.599912108205373,,,,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2685,MWI,MWI,Malawi,2012,5.797711885396982,0.706754184,13.9372289510449,1.4446795,16.56919904,,,9.462553285,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2686,MWI,MWI,Malawi,2011,5.706838506999668,0.656908417,14.00318692,1.727736022,16.53856844,,,9.462553285,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2687,MWI,MWI,Malawi,2010,5.968479138119024,0.614055271,14.00924754,1.686142807,16.50809674,,,9.462553285,50.7,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2688,MWI,MWI,Malawi,2009,5.4887460836337905,0.474393978,13.87008965,1.6155472,16.47779992,,,8.95208117,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2689,MWI,MWI,Malawi,2008,5.601451616914127,0.494446211,13.95333236,1.453197985,16.44773538,,,9.203165695,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2690,MWI,MWI,Malawi,2007,5.650362260657726,0.388013714,13.7678108,1.294128966,16.41808001,,,9.186889538,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2691,MWI,MWI,Malawi,2006,5.625268423824537,0.366329191,13.7678108,1.136803516,16.38906761,,,8.911229236,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2692,MWI,MWI,Malawi,2005,5.262876704945563,0.341523742,13.72859009,1.013415946,16.36087287,,,9.463151457,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2693,MWI,MWI,Malawi,2004,5.412214708568288,0.300371224,13.79062548,0.965129313,16.3338212,,,8.961137712,52.4,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2694,MWI,MWI,Malawi,2003,5.182480850660985,0.200505227,13.77164958,0.885689933,16.30792859,,,9.459307603,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2695,MWI,MWI,Malawi,2002,5.552077488624705,0.178965933,13.6919261,0.980263697,16.28265463,,,8.850435933,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2696,MWI,MWI,Malawi,2001,5.451821266722703,0.134443477,13.7165175,0.540288539,16.25714638,,,8.690014766,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2697,MWI,MWI,Malawi,2000,5.437352531297345,0.113078654,13.7165175,0.555898193,16.23081969,,,9.082347897,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2698,MWI,MWI,Malawi,1999,5.07144983023076,0.073259755,13.81293123,0.574318621,16.2026705,,,8.897043695,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2699,MWI,MWI,Malawi,1998,4.983387196844503,0.096327844,13.62766417,0.559950135,16.17292033,,,9.258835254,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2700,MWI,MWI,Malawi,1997,4.824852791884008,-0.028553807,13.53984796,0.979543044,16.14380443,,,7.090076836,65.3,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2701,MWI,MWI,Malawi,1996,5.242534110641904,-0.055713576,13.47498733,0.824631084,16.11877212,,,7.090076836,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2702,MWI,MWI,Malawi,1995,5.1745287369134685,-0.054730775,13.50043399,0.334652098,16.10021799,,,7.090076836,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2703,MWI,MWI,Malawi,1994,5.272814828922144,-0.072570693,13.48524383,0.16704032,16.09027338,,,7.090076836,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2704,MWI,MWI,Malawi,1993,4.873916371453258,-0.120711068,13.44887618,0.727861182,16.0873926,,,7.090076836,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2705,MWI,MWI,Malawi,1992,4.769807156976525,-0.317193276,13.39451497,0.587525169,16.08587386,,,7.090076836,,MWI,Republic of Malawi,Sub-Saharan Africa,Low income
2706,NCL,NCL,New Caledonia,2013,4.854952081460393,0.683081693076507,15.166527680205302,,12.479909311159902,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2707,NCL,NCL,New Caledonia,2012,4.767946835648163,0.999012923,15.104834111199962,,12.46071486,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2708,NCL,NCL,New Caledonia,2011,4.569367868656546,0.839712018,15.16462654,,12.44508955,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2709,NCL,NCL,New Caledonia,2010,4.682139966669354,0.618073358,15.18160808,,12.4292162,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2710,NCL,NCL,New Caledonia,2009,4.389437024629935,0.533928681,14.86256952,,12.41408225,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2711,NCL,NCL,New Caledonia,2008,4.377984593613529,0.505165636,15.00395289,,12.39894666,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2712,NCL,NCL,New Caledonia,2007,4.400872410721747,0.534473789,14.89548388,,12.3838087,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2713,NCL,NCL,New Caledonia,2006,4.447800509391267,0.502918444,14.83781255,,12.36867607,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2714,NCL,NCL,New Caledonia,2005,4.360546212310923,0.509644927,14.85870104,,12.35353961,,,1.945910149,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
